Name,Beer_ID,ABV,IBU,Brewery_id,Style,Ounces,Brew_ID,City,State
Cranberry Blend,1246,0.049,NA,447,Cider,12,447,Leominster,MA
Orignal Blend,977,0.051,NA,447,Cider,12,447,Leominster,MA
Big Nose,1242,0.073,50,448,American IPA,12,448,Gainesville,FL
Cotton Mouth,1241,0.05,10,448,Witbier,12,448,Gainesville,FL
Stump Knocker Pale Ale,1240,0.056,35,448,American Pale Ale (APA),12,448,Gainesville,FL
Midnight Oil,1239,0.05,38,448,Oatmeal Stout,12,448,Gainesville,FL
Wild Night,1238,0.059,18,448,Cream Ale,12,448,Gainesville,FL
Pit Stop Chocolate Porter,1237,0.037,34,449,American Porter,12,449,Half Moon Bay,CA
Pace Setter Belgian Style Wit,1236,0.037,21,449,Witbier,12,449,Half Moon Bay,CA
Back in the Saddle Rye Pale Ale,1047,0.037,53,449,American Pale Ale (APA),12,449,Half Moon Bay,CA
Dodgy Knight Imperial IPA,1229,0.08,95,450,American Double / Imperial IPA,12,450,San Diego,CA
TailGate Saison,1164,0.05,NA,450,Saison / Farmhouse Ale,12,450,San Diego,CA
TailGate IPA,663,0.05,44,450,American IPA,24,450,San Diego,CA
TailGate IPA,662,0.05,44,450,American IPA,12,450,San Diego,CA
TailGate Hefeweizen,623,0.049,28,450,Hefeweizen,24,450,San Diego,CA
Blacktop Blonde,622,0.05,19,450,American Blonde Ale,24,450,San Diego,CA
Blacktop Blonde,362,0.05,19,450,American Blonde Ale,12,450,San Diego,CA
TailGate Hefeweizen,361,0.049,28,450,Hefeweizen,12,450,San Diego,CA
Hoppy Bitch IPA,1227,0.063,NA,451,American IPA,16,451,Pacific,WA
Three Skulls Ale Pale Ale,1226,0.063,42,451,American Pale Ale (APA),16,451,Pacific,WA
Dank IPA,1224,0.065,NA,452,American IPA,16,452,Aurora,CO
Dank IPA (2012),964,0.065,NA,452,American IPA,16,452,Aurora,CO
All American Blonde Ale,1219,0.05,NA,453,American Blonde Ale,12,453,Edwards,CO
All American Red Ale,1218,0.05,NA,453,American Amber / Red Ale,12,453,Edwards,CO
Chuli Stout,1213,0.059,55,454,Irish Dry Stout,12,454,Talkeetna,AK
Mother Ale,1159,0.056,46,454,American Blonde Ale,12,454,Talkeetna,AK
Twister Creek India Pale Ale,947,0.065,71,454,American IPA,12,454,Talkeetna,AK
Single Engine Red,929,0.058,46,454,Irish Red Ale,12,454,Talkeetna,AK
Mirror Pond Pale Ale,1210,0.05,40,455,American Pale Ale (APA),12,455,Bend,OR
Dam Lager,1207,0.045,NA,456,American Amber / Red Lager,12,456,Hardy,VA
Red Clay IPA,1206,0.07,NA,456,American IPA,12,456,Hardy,VA
Hips Don't Lie,1204,0.062,NA,457,Hefeweizen,16,457,Menominie,WI
Ride Again Pale Ale,1122,0.052,NA,457,American Pale Ale (APA),16,457,Menominie,WI
The Farmer's Daughter,700,0.048,NA,457,American Blonde Ale,16,457,Menominie,WI
Bomber Mountain Amber Ale (2013),1200,0.046,20,458,American Amber / Red Ale,12,458,Sheridan,WY
Indian Paintbrush IPA,1199,0.07,75,458,American IPA,12,458,Sheridan,WY
Saddle Bronc Brown Ale (2013),1198,0.048,16,458,English Brown Ale,12,458,Sheridan,WY
Wagon Box Wheat Beer,1197,0.059,15,458,American Pale Wheat Ale,12,458,Sheridan,WY
Skilak Scottish Ale,1193,0.058,NA,459,Scottish Ale,12,459,Soldotna,AK
Peninsula Brewers Reserve (PBR),1187,0.05,15,459,American Blonde Ale,12,459,Soldotna,AK
Sunken Island IPA,349,0.068,NA,459,American IPA,12,459,Soldotna,AK
Skilak Scottish Ale (2011),348,0.058,NA,459,Scottish Ale,12,459,Soldotna,AK
River North White Ale,1180,0.05,NA,460,Witbier,16,460,Denver,CO
River North Ale,1179,0.05,NA,460,American Amber / Red Ale,16,460,Denver,CO
77 Fremont Select Spring Session IPA,1174,0.04,NA,461,American IPA,12,461,Seattle,WA
Fremont Organic Pale Ale,1116,0.045,NA,461,American Pale Ale (APA),12,461,Seattle,WA
Abominable Ale,994,0.08,NA,461,English Strong Ale,12,461,Seattle,WA
Harvest Ale,901,0.065,35,461,Saison / Farmhouse Ale,12,461,Seattle,WA
Fremont Summer Ale,875,0.065,45,461,American Pale Ale (APA),12,461,Seattle,WA
Universale Pale Ale,858,0.056,30,461,American Pale Ale (APA),12,461,Seattle,WA
Interurban IPA,857,0.065,80,461,American IPA,12,461,Seattle,WA
Mo's Gose,1172,0.052,10,462,Gose,16,462,South San Francisco,CA
Colorado Native,1165,0.055,26,463,American Amber / Red Lager,12,463,Golden,CO
Colorado Native (2011),431,0.055,26,463,American Amber / Red Lager,12,463,Golden,CO
La Frontera Premium IPA,1158,0.078,NA,464,American IPA,12,464,Alpine,TX
Tejas Lager,1157,0.047,NA,464,Czech Pilsener,12,464,Alpine,TX
Number 22 Porter,1156,0.064,NA,464,American Porter,12,464,Alpine,TX
Big Bend Hefeweizen,1155,0.056,NA,464,Hefeweizen,12,464,Alpine,TX
Terlingua Gold,1154,0.06,NA,464,American Blonde Ale,12,464,Alpine,TX
Descender IPA,1109,0.07,70,465,American IPA,12,465,Bend,OR
Sweet As Pacific Ale,1108,0.06,18,465,American Pale Wheat Ale,12,465,Bend,OR
Nut Sack Imperial Brown Ale,1107,0.07,NA,466,American Brown Ale,12,466,Jacksonville Beach,FL
Pablo Beach Pale Ale,1106,0.05,30,467,American Pale Ale (APA),12,467,Jacksonville,FL
Tampa Pale Ale,1096,NA,NA,468,American Pale Ale (APA),12,468,Tampa Bay,FL
Orange Grove Wheat Ale,1095,NA,NA,468,American Pale Wheat Ale,12,468,Tampa Bay,FL
Side Kick Kölsch,1087,0.05,NA,469,Kölsch,12,469,Knoxville,IA
RecreationAle,1082,0.047,42,470,American Pale Ale (APA),12,470,Athens,GA
Pete's ESP Lager (1998),1062,0.051,NA,471,American Pale Lager,12,471,San Antonio,TX
Pete's Wicked Summer Brew (1995),1061,0.047,NA,471,American Pale Wheat Ale,12,471,San Antonio,TX
Pete's Wicked Bohemian Pilsner (1997),1060,0.049,NA,471,Czech Pilsener,12,471,San Antonio,TX
Pete's Wicked Pale Ale (1997),1056,NA,NA,471,American Pale Ale (APA),12,471,San Antonio,TX
Pete's Wicked Summer Brew (2002),1055,0.047,NA,471,American Pale Wheat Ale,12,471,San Antonio,TX
Pete's Wicked Summer Brew (1997),1054,0.047,NA,471,American Pale Wheat Ale,12,471,San Antonio,TX
Pete's Wicked Summer Brew (1996),1053,0.047,NA,471,American Pale Wheat Ale,12,471,San Antonio,TX
The Hole in Hadrian's Wall,1059,0.095,19,472,Scottish Ale,16,472,Spirit Lake,IA
33 Select Brown Ale,1058,0.065,26,472,American Brown Ale,16,472,Spirit Lake,IA
Midwest Charm Farmhouse Ale,603,0.06,29,472,Saison / Farmhouse Ale,16,472,Spirit Lake,IA
Boji Blue Pale Ale,602,0.05,45,472,American Pale Ale (APA),16,472,Spirit Lake,IA
Winter Games Select #32 Stout,601,0.057,26,472,American Stout,16,472,Spirit Lake,IA
Boji Beach Golden Rye Ale,600,0.05,23,472,Rye Beer,16,472,Spirit Lake,IA
South Ridge Amber Ale,1057,0.06,31,473,American Amber / Red Ale,16,473,Boulder,CO
Summertime Ale,681,0.052,23,473,Kölsch,16,473,Boulder,CO
Underachiever,1039,0.05,NA,474,American Adjunct Lager,16,474,Tacoma,WA
Big Island Shandy,1027,0.05,NA,475,Shandy,16,475,Minnetonka,MN
Preservation IPA,1026,0.068,NA,475,American IPA,16,475,Minnetonka,MN
Watership Brown Ale,1021,0.072,55,476,American Brown Ale,12,476,Marietta,GA
Gangway IPA,938,0.062,55,476,American IPA,12,476,Marietta,GA
Long Day Lager,715,0.049,NA,476,Czech Pilsener,12,476,Marietta,GA
Orange Wheat,1016,0.046,17,477,Fruit / Vegetable Beer,12,477,Redlands,CA
Hangar 24 Helles Lager,1015,0.043,14,477,Munich Helles Lager,12,477,Redlands,CA
Big Elm IPA,1003,0.07,NA,478,American IPA,12,478,Sheffield,MA
Gerry Dog Stout,1002,0.065,NA,478,American Stout,12,478,Sheffield,MA
413 Farmhouse Ale,1001,0.06,NA,478,Saison / Farmhouse Ale,12,478,Sheffield,MA
Good People Pale Ale,1000,0.056,36,479,American Pale Ale (APA),12,479,Birmingham,AL
Snake Handler Double IPA,312,0.093,103,479,American Double / Imperial IPA,12,479,Birmingham,AL
Coffee Oatmeal Stout,311,0.06,54,479,Oatmeal Stout,12,479,Birmingham,AL
Good People IPA,309,0.06,64,479,American IPA,12,479,Birmingham,AL
Good People American Brown Ale,308,0.058,36,479,American Brown Ale,12,479,Birmingham,AL
Loose Cannon,990,0.072,45,480,American IPA,12,480,Halethorpe,MD
AARGHtoberfest!,989,0.06,30,480,Märzen / Oktoberfest,12,480,Halethorpe,MD
Davy Jones Lager,988,0.06,NA,480,Cream Ale,12,480,Halethorpe,MD
Face Down Brown Ale,973,0.057,NA,481,American Brown Ale,12,481,Telluride,CO
Tempter IPA,827,0.064,NA,481,American IPA,12,481,Telluride,CO
Bridal Veil Rye Pale Ale,589,0.055,NA,481,American Pale Ale (APA),12,481,Telluride,CO
Rude Parrot IPA,972,0.059,75,482,American IPA,16,482,Gig Harbor,WA
British Pale Ale (2010),866,0.054,30,482,English Pale Ale,16,482,Gig Harbor,WA
British Pale Ale,48,0.054,30,482,English Pale Ale,16,482,Gig Harbor,WA
Ballz Deep Double IPA,47,0.084,82,482,American Double / Imperial IPA,16,482,Gig Harbor,WA
Des Moines IPA,970,0.068,75,483,American IPA,16,483,Des Moines,IA
Capital Gold Golden Lager,969,0.048,22,483,German Pilsener,16,483,Des Moines,IA
Farmer John's Multi-Grain Ale,968,0.056,21,483,American Blonde Ale,16,483,Des Moines,IA
Topcutter India Pale Ale,966,0.068,70,484,American IPA,12,484,Yakima,WA
Field 41 Pale Ale,965,0.044,38,484,American Pale Ale (APA),12,484,Yakima,WA
Manhattan Gold Lager (1990),963,NA,NA,485,American Amber / Red Lager,12,485,New York,NY
Mac's Highlander Pale Ale (2000),962,0.05,NA,486,American Pale Ale (APA),12,486,Portland,OR
Mac's Scottish Style Amber Ale (2000),961,0.051,32,486,American Amber / Red Ale,12,486,Portland,OR
Wisco Disco,953,0.051,31,487,American Amber / Red Ale,16,487,Green Bay,WI
Long Hammer IPA,945,0.065,44,488,American IPA,16,488,Woodinville,WA
Long Hammer IPA,583,0.065,44,488,American IPA,12,488,Woodinville,WA
Copper Hook (2011),339,0.058,27,488,American Amber / Red Ale,12,488,Woodinville,WA
Dock Street Amber Beer (1992),944,NA,NA,489,American Amber / Red Ale,12,489,Philadelphia,PA
Toxic Sludge,939,0.07,NA,490,American Black Ale,16,490,Patchogue,NY
Blue Point White IPA,692,0.06,40,490,American White IPA,12,490,Patchogue,NY
Blue Point Summer Ale,667,0.044,16,490,American Blonde Ale,12,490,Patchogue,NY
Toasted Lager,665,0.055,28,490,Vienna Lager,12,490,Patchogue,NY
Loafin Bräu,936,0.055,NA,491,Altbier,16,491,Tampa,FL
Old Elephant Foot IPA,544,0.07,80,491,American IPA,16,491,Tampa,FL
Deadicated Amber,924,0.054,27,492,American Amber / Red Ale,16,492,Belmont,CA
Kaleidoscope Collaboration 2012,731,NA,NA,492,American Black Ale,16,492,Belmont,CA
California Sunshine Rye IPA,730,0.071,85,492,American IPA,16,492,Belmont,CA
Full Boar Scotch Ale,647,0.074,12,492,Scotch Ale / Wee Heavy,16,492,Belmont,CA
Sunsplash Golden Ale (2004),922,0.045,NA,493,American Blonde Ale,12,493,Portland,ME
Northern Lights Amber Ale,921,0.05,15,494,American Amber / Red Ale,12,494,Anchorage,AK
Polar Pale Ale,920,0.052,17,494,American Pale Ale (APA),12,494,Anchorage,AK
Chugach Session Ale,919,0.048,NA,494,Cream Ale,12,494,Anchorage,AK
Fairweather IPA,648,0.061,64,494,American IPA,12,494,Anchorage,AK
Frankenlou's IPA,918,0.07,105,495,American IPA,16,495,Silverton,OR
Becky's Black Cat Porter,917,0.07,55,495,American Porter,16,495,Silverton,OR
Green Head IPA,915,0.072,NA,496,American IPA,12,496,Newburyport,MA
Plum Island Belgian White,914,0.054,NA,496,Witbier,12,496,Newburyport,MA
Newburyport Pale Ale,913,0.055,NA,496,American Pale Ale (APA),12,496,Newburyport,MA
Hop Abomination,881,0.066,100,497,American IPA,12,497,Aurora,CO
Apricot Blonde,880,0.051,17,497,Fruit / Vegetable Beer,12,497,Aurora,CO
Dry Dock Hefeweizen,872,0.043,12,497,Hefeweizen,12,497,Aurora,CO
Dry Dock Amber Ale,871,0.058,49,497,American Amber / Red Ale,12,497,Aurora,CO
THP White (2006),870,NA,NA,498,Witbier,12,498,Charlotte,NC
THP Amber (2006),869,NA,NA,498,American Amber / Red Ale,12,498,Charlotte,NC
THP Light (2006),868,NA,NA,498,American Blonde Ale,12,498,Charlotte,NC
THP Dark (2006),867,NA,NA,498,English Dark Mild Ale,12,498,Charlotte,NC
Special Amber,855,0.05,22,499,Vienna Lager,12,499,Glendale,WI
Special Amber,445,0.05,22,499,Vienna Lager,12,499,Glendale,WI
Mystical Stout,826,0.054,NA,500,Irish Dry Stout,16,500,Stevensville,MT
Bodacious Bock,825,0.075,NA,500,Bock,16,500,Stevensville,MT
Ambitious Lager,813,0.05,NA,500,Munich Helles Lager,16,500,Stevensville,MT
Tonganoxie Honey Wheat,824,0.044,22,501,American Pale Wheat Ale,12,501,Leavenworth,KS
